scenarioid,time,id,x_axis,y_axis,velocity
38,415.0,p325,356.11389329896764,206.67494132340735,2.678091204570897
38,415.5,v74,88.64906907981621,79.75336032980813,15.128157309991792
38,415.5,v75,122.89062095999552,99.58082760696055,16.71934612620136
38,415.5,p325,357.0597991565502,205.72715166657892,2.678091204570897
38,416.0,v74,88.64906907981621,79.75336032980813,15.128157309991792
38,416.0,v75,115.74066348446053,95.24928725507968,16.71934612620136
38,416.0,p325,358.00570501413273,204.77936200975049,2.678091204570897
38,416.5,v74,88.64906907981621,79.75336032980813,15.128157309991792
38,416.5,v75,108.59070600892552,90.9177469031988,16.71934612620136
38,416.5,p325,358.9516108717153,203.83157235292205,2.6780912045708973
38,417.0,v75,101.44074853339052,86.58620655131793,16.71934612620136
38,417.0,p325,359.8975167292978,202.88378269609362,2.6780912045708973
38,417.5,v75,94.29079105785553,82.25466619943705,16.71934612620136
38,417.5,p325,360.84342258688037,201.93599303926518,2.678091204570897
38,418.0,v75,94.29079105785553,82.25466619943705,16.71934612620136
38,418.0,p325,361.7893284444629,200.98820338243675,2.678091204570897
38,418.5,p325,362.73523430204546,200.04041372560832,2.678091204570897
38,419.0,p325,363.681140159628,199.09262406877988,2.678091204570897
39,390.5,v74,373.59749999999997,249.56099999999998,7.8645000000000005
39,391.0,v74,366.54449999999997,246.08149999999998,7.8645000000000005
39,391.5,v74,359.86199999999997,242.74650000000003,7.8645000000000005
39,392.0,v74,353.673,239.41199999999998,7.8645000000000005
39,392.5,v74,348.06999999999994,236.3705,7.8645000000000005
39,393.0,v74,343.1725,233.643,7.8645000000000005
39,393.5,v74,339.00550000000004,231.34150000000002,7.8645000000000005
39,394.0,v74,335.712,229.3405,7.8645000000000005
39,394.5,v74,333.22650000000004,227.7885,7.8645000000000005
39,395.0,v74,331.32550000000003,226.6865,7.8645000000000005
39,395.5,v74,329.807,225.75500000000002,7.8645000000000005
39,396.0,v74,328.4865,225.09550000000002,7.8645000000000005
39,396.5,v74,327.4695,224.591,7.8645000000000005
39,397.0,v74,326.7985,224.242,7.8645000000000005
39,397.5,v74,326.43949999999995,224.043,7.8645000000000005
39,398.0,v74,326.31300000000005,223.9635,7.8645000000000005
39,398.5,v74,326.31300000000005,223.96249999999998,7.8645000000000005
39,399.0,v74,326.31300000000005,223.96249999999998,7.8645000000000005
39,399.5,v74,326.31300000000005,223.96249999999998,7.8645000000000005
39,400.0,v74,326.31300000000005,223.96249999999998,7.8645000000000005
39,400.5,v74,326.31300000000005,223.96249999999998,7.8645000000000005
39,401.0,v74,326.31300000000005,223.96249999999998,7.8645000000000005
39,401.5,v74,325.61100000000005,223.7285,7.8645000000000005
39,402.0,v74,323.802,222.756,7.8645000000000005
39,402.5,v74,320.77619303691876,220.9430011054645,7.054777890031148
39,402.5,p197,249.99373736022494,201.90063319536424,5.399082656460456
39,403.0,v74,318.0650486272888,219.31065537617746,6.3292516429004335
39,403.0,p197,251.17037163977363,199.41557599525052,5.499082656460455
39,403.5,v74,315.63504031106584,217.84195923089896,5.678735346560381
39,403.5,p197,252.3684028386461,196.88532839965887,5.599082656460455
39,404.0,v74,313.4562071346643,216.52143289754738,5.095528945129486
39,404.0,p197,253.58783095684228,194.30989040858927,5.699082656460455
39,404.5,v74,311.50165879602037,215.33469414320436,4.573229965420659
39,404.5,p197,254.8286559943622,191.68926202204173,5.799082656460454
39,405.0,v74,309.7470718628857,214.2682166821907,4.106555481557221
39,405.0,p197,256.09087795120587,189.02344324001623,5.899082656460454
39,405.5,v74,308.1702188999234,213.30921071924976,3.69115575599807
39,405.5,p197,257.37449682737326,186.3124340625128,5.999082656460454
39,406.0,v74,306.75057880492085,212.4455706647496,3.3234031612645962
39,406.0,p197,258.6795126228644,183.55623448953142,6.099082656460453
39,406.5,v74,305.4690659322827,211.66586100519984,3.0001482602914096
39,406.5,p197,260.0059253376793,180.75484452107207,6.199082656460453
39,407.0,v74,304.3078956181508,210.95933481341444,2.718452322995563
39,407.0,p197,261.3537349718179,177.9082641571348,6.299082656460453
39,407.5,v74,302.7195933717231,209.99288880168356,3.718452322995563
39,407.5,p197,262.7229415252803,175.01649339771956,6.399082656460453
39,408.0,v74,300.7041504472758,208.766537343336,4.718452322995563
39,408.0,p197,264.1135449980664,172.0795322428264,6.499082656460454
39,408.5,v74,298.26156684480907,207.28028043837182,5.718452322995563
39,408.5,p197,265.52554539017626,169.09738069245526,6.5990826564604514
39,409.0,v74,295.39184256432276,205.53411808679098,6.718452322995563
39,409.0,p197,266.9565294443038,166.0751355575257,6.687804129539876
39,409.5,v74,292.0949776058169,203.52805028859348,7.718452322995563
39,409.5,p197,268.3875134984313,163.05289042259614,6.687804129539875
39,410.0,v74,288.3709719692915,201.26207704377933,8.718452322995564
39,410.0,p197,269.8184975525588,160.03064528766657,6.687804129539876
39,410.5,v74,284.2198256547465,198.7361983523485,9.718452322995564
39,410.5,p197,271.24948160668635,157.00840015273698,6.687804129539876
39,411.0,v74,279.641538662182,195.95041421430105,10.718452322995565
39,411.0,p197,272.6804656608138,153.9861550178074,6.687804129539876
39,411.5,v74,274.6361109915979,192.90472462963695,11.718452322995565
39,411.5,p197,274.11144971494133,150.96390988287783,6.687804129539876
39,412.0,v74,269.2035426429943,189.59912959835617,12.718452322995567
39,412.0,p197,275.5424337690688,147.94166474794824,6.687804129539876
39,412.5,v74,263.34383361637117,186.03362912045876,13.718452322995567
39,412.5,p197,276.9734178231963,144.91941961301865,6.687804129539876
39,413.0,v74,257.0569839117285,182.2082231959447,14.718452322995567
39,413.0,p197,278.4044018773238,141.89717447808906,6.687804129539876
39,413.5,v74,250.59513254115222,178.2763327138043,15.12815730999179
39,413.5,p197,279.8353859314513,138.8749293431595,6.687804129539876
39,414.0,v74,244.13328117057597,174.3444422316639,15.12815730999179
39,414.5,v74,237.67142979999971,170.4125517495235,15.12815730999179
39,415.0,v74,231.20957842942346,166.48066126738308,15.128157309991792
39,415.5,v74,224.7477270588472,162.54877078524268,15.12815730999179
39,416.0,v74,218.28587568827095,158.61688030310228,15.12815730999179
39,416.5,v74,211.8240243176947,154.6849898209619,15.12815730999179
40,414.0,v77,365.8895,241.75799999999998,9.820750000000002
40,414.5,v77,357.0605,237.458,9.820750000000002
40,415.0,v77,348.1935,232.851,9.820750000000002
40,415.5,v77,339.525,228.17849999999999,9.820750000000002
40,416.0,v77,331.3045,223.709,9.820750000000002
40,416.0,p199,246.76999999999998,204.045,2.6670775204331805
40,416.5,v77,327.4790243859943,221.52329953265752,8.811708167272293
40,416.5,p199,247.4171064618003,202.82212113105265,2.7670775204331806
40,417.0,v77,324.0462374432497,219.55571989128237,7.9133800210609735
40,417.0,p199,248.0875988409456,201.5550483839101,2.8670775204331806
40,417.5,v77,320.9629828024822,217.7842676314416,7.111821788742804
40,417.5,p199,248.78147713743587,200.24378175857234,2.9670775204331807
40,418.0,v77,318.19157691227224,216.18943284414254,6.395057030885497
40,418.0,p199,249.49874135127115,198.88832125503936,3.067077520433181
40,418.0,p233,277.9565345235534,179.80025949020134,3.6981735644629485
40,418.5,v77,315.6991059895703,214.75372652068435,5.752795476195058
40,418.5,p199,250.23939148245142,197.48866687331116,3.167077520433181
40,418.5,p233,276.86225846107357,181.35238400374078,3.7981735644629486
40,419.0,v77,313.45674604760524,213.46141053393663,5.176198882938409
40,419.0,p199,251.0034275309767,196.04481861338775,3.2670775204331806
40,419.0,p233,275.7391718125606,182.9453735406183,3.898173564462949
40,419.5,v77,311.43913817282765,212.2983259725192,4.657684932827537
40,419.5,p199,251.7908494968469,194.5567764752691,3.367077520433181
40,419.5,p233,274.58727457801456,184.57922810083403,3.9981735644629492
40,420.0,v77,309.62384175154193,211.25174994283773,4.190762452364241
40,420.0,p199,252.60165738006054,193.02454045895442,3.467077520433181
40,420.0,p233,273.40656675744066,186.25394768439165,4.098173564462949
40,420.5,v77,307.990869842651,210.31024821780906,3.769892705878368
40,420.5,p199,253.43585118056475,191.4481105644157,3.5670775204331813
40,420.5,p233,272.1970483510055,187.9695322914086,4.198173564462949
40,421.0,v77,306.52229731690045,209.46351892839678,3.3903721052050004
40,421.0,p199,254.29343089695445,189.8274867909095,3.667077520433181
40,421.0,p233,270.9587193623973,189.72598192448513,4.2981735644629495
40,421.5,v77,305.20192790235143,208.70223477586217,3.0482315868561036
40,421.5,p199,255.17439650686453,188.16266912660086,3.767077520433181
40,421.5,p233,269.6915798326621,191.52329661255948,4.398173564462949
40,422.0,v77,304.01500844114247,208.01789277358156,2.7401472832546476
40,422.0,p199,256.07874787513083,186.45365749996552,3.8670775204331806
40,422.0,p233,268.3956298777587,193.36147643738462,4.498173564462949
40,422.5,v77,302.9479836544334,207.4026782074164,2.463356131681543
40,422.5,p199,257.00648497650457,184.70045189764267,3.9670775204331807
40,422.5,p233,267.07086933741965,195.24052128596915,4.5981735644629484
40,423.0,v77,301.98829007960677,206.84934756116593,2.2155690570536883
40,423.0,p199,257.95760815126835,182.90305249969836,4.06707752043318
40,423.0,p233,265.71729805867335,197.16043105046532,4.698173564462948
40,423.5,v77,301.12419248570245,206.35113469338194,1.9948741448189102
40,423.5,p199,258.9321174431451,181.06145932926935,4.16707752043318
40,423.5,p233,264.33491610686684,199.12120577694398,4.798173564462948
40,424.0,v77,300.3446691627235,205.90168482315087,1.7996241795651455
40,424.0,p199,259.9300126907911,179.17567230097796,4.267077520433181
40,424.5,v77,299.6393526898,205.4950204065204,1.628308662054805
40,424.5,p199,260.9512938583384,177.24569139584406,4.36707752043318
40,425.0,v77,298.5008772653094,204.8386094730427,2.6283086620548057
40,425.0,p199,261.9959609439184,175.27151661287888,4.46707752043318
40,425.5,v77,296.9292428892364,203.93245202274437,3.6283086620548053
40,425.5,p199,263.0640139474912,173.25314795206128,4.5670775204331795
40,426.0,v77,294.924449561581,202.7765480556254,4.628308662054804
40,426.0,p199,264.1554528690563,171.190585413391,4.667077520433179
40,426.5,v77,292.48649728234324,201.3708975716858,5.628308662054804
40,426.5,p199,265.2702777086137,169.08382899686805,4.767077520433179
40,427.0,v77,289.61538605152305,199.71550057092554,6.628308662054805
40,427.0,p199,266.4084884661634,166.93287870249242,4.867077520433178
40,427.5,v77,286.3111158691205,197.81035705334466,7.628308662054806
40,427.5,p199,267.5700851417054,164.73773453026408,4.967077520433179
40,428.0,v77,282.57368673513554,195.65546701894314,8.628308662054806
40,428.0,p199,268.75506773523966,162.49839648018306,5.0670775204331795
40,428.5,v77,278.40309864956816,193.250830467721,9.628308662054808
40,428.5,p199,269.9634362467662,160.21486455224937,5.167077520433179
40,429.0,v77,273.79935161241843,190.5964473996782,10.628308662054808
40,429.0,p199,271.19519067628505,157.887138746463,5.267077520433179
40,429.5,v77,268.7624456236863,187.69231781481477,11.628308662054808
40,429.5,p199,272.4503310237962,155.51521906282395,5.367077520433179
40,430.0,v77,263.29238068337173,184.5384417131307,12.628308662054808
40,430.0,p199,273.72885728929964,153.09910550133222,5.467077520433179
40,430.5,v77,257.3891567914748,181.134819094626,13.628308662054808
40,430.5,p199,275.03070299610755,150.6389236872731,5.566793260957869
40,431.0,v77,251.0527739479955,177.48144995930068,14.628308662054808
40,431.5,v77,244.28323215293378,173.5783343071547,15.628308662054808
40,432.0,v77,237.08053140628965,169.4254721381881,16.628308662054806
40,432.5,v77,229.44467170806314,165.02286345240086,17.62830866205481
41,427.0,v52,126.0235,69.7735,11.83225
41,427.5,v52,135.2965,77.12349999999999,11.83225
41,428.0,v52,144.594,84.4845,11.83225
41,428.0,p200,242.653,203.91649999999998,4.436730355791299
41,428.5,v52,153.752,91.7165,11.83225
41,428.5,p200,243.75186247597313,201.98941792561962,4.436730355791299
41,429.0,v52,162.838,98.89049999999999,11.83225
41,429.0,p200,244.85072495194626,200.06233585123925,4.436730355791299
41,429.5,v52,172.09500000000003,106.18499999999999,11.83225
41,429.5,p200,245.9495874279194,198.1352537768589,4.436730355791299
41,429.5,p201,215.2525,189.27800000000002,5.223553627560454
41,430.0,v52,181.634,113.652,11.83225
41,430.0,p200,247.04844990389253,196.20817170247852,4.4367303557912985
41,430.0,p201,217.76609868184127,188.56863423282076,5.223553627560454
41,430.5,v52,185.94466353469247,116.42175611991283,10.247608320602822
41,430.5,p200,248.14731237986567,194.28108962809816,4.4367303557912985
41,430.5,p201,220.3278178360862,187.84568832809995,5.323553627560454
41,431.0,v52,189.72014923627788,118.81825213687338,8.943709620103645
41,431.0,p200,249.24617485583883,192.3540075537178,4.4367303557912985
41,431.0,p201,222.93765746273482,187.10916228583758,5.423553627560454
41,431.5,v52,193.0485402729976,120.90889912706785,7.86104108395967
41,431.5,p200,250.34503733181222,190.42692547933754,4.436730355791298
41,431.5,p201,225.5956175617871,186.35905610603365,5.523553627560454
41,432.0,v52,196.12751852197349,122.82804110679241,7.256228495853107
41,432.0,p200,251.46866720151755,188.4564086699204,4.536730355791297
41,432.0,p201,228.30169813324298,185.5953697886879,5.623553627560454
41,432.5,v52,198.97177402461813,124.59255296100041,6.6942636482184765
41,432.5,p200,252.61706446496544,186.44245712547237,4.636730355791297
41,432.5,p201,231.05589917710208,184.81810333379903,5.723553627560454
41,433.0,v52,201.59590811449124,126.21619222218776,6.17163970824712
41,433.0,p200,253.79022912223508,184.38507084603864,4.736730355791297
41,433.0,p201,233.85822069336248,184.02725674136025,5.823553627560455
41,433.5,v52,204.04826414656443,127.7314558405484,5.765439772011587
41,433.5,p200,254.98816117393244,182.28424983196476,4.836730355791297
41,433.5,p201,236.70866268172395,183.2228300103076,5.9235536275604534
41,433.5,p202,245.39925204167292,198.57339646781773,5.6540959747160855
41,434.0,v52,206.33673190032752,129.1445317961793,5.379170313866501
41,434.0,p200,256.21086062362934,180.13999408528744,4.936730355791297
41,434.0,p201,239.60722513949787,182.40482313111417,6.023553627560454
41,434.0,p202,246.9075040989142,196.1822929454556,5.6540959747160855
41,434.5,v52,208.4689862368975,130.4607682448924,5.011581365095202
41,434.5,p200,257.458327491676,177.95230361761082,5.036730355791296
41,434.5,p201,242.5539080364913,181.57323599679287,6.123553627560454
41,434.5,p202,248.41575629759492,193.79118951231015,5.654095974716085
41,435.0,v52,210.45237887956205,131.6849661058736,4.661547716287704
41,435.0,p200,258.73056187046785,175.72117848162065,5.136730355791296
41,435.0,p201,245.5487110376346,180.7280674200443,6.223553627560453
41,435.0,p202,249.92400965692255,191.40008681127406,5.6540959747160855
41,435.5,v52,212.2939093264201,132.82155083673746,4.328075432400908
41,435.5,p200,260.02756405535496,173.44661884573185,5.2367303557912965
41,435.5,p201,248.59163053151062,179.8693046041588,6.323553627560453
41,435.5,p202,251.43227098041388,189.00898913387036,5.654095974716086
41,436.0,v52,214.00024387661693,133.87467589069485,4.010311696847599
41,436.0,p200,261.3493345342387,171.12862498815642,5.336730355791295
41,436.0,p201,251.68263042076074,178.9968196551815,6.423553627560453
41,436.0,p202,252.94057163384,186.6179162655329,5.654095974716086
41,436.5,v52,215.57776366248598,134.84829301393876,3.7075592928405476
41,436.5,p200,262.69587314764317,168.76719681795805,5.436730355791295
41,436.5,p201,254.79737758870704,178.11633067448153,6.4736112843956075
41,436.5,p202,254.44897213191052,184.22690638260775,5.6540959747160855
41,437.0,v52,217.03263186106233,135.74621025707276,3.4192963315548788
41,437.0,p200,264.06717827992935,166.362333413864,5.536730355791294
41,437.0,p201,257.9101327098713,177.2288250006803,6.473611284395609
41,437.0,p202,255.95734431186105,181.83587863505306,5.6540959747160855
41,437.5,v52,218.37087481293668,136.57214820345698,3.1451980475122765
41,437.5,p200,265.4516606681511,163.9343570985761,5.589941134178466
41,437.5,p201,261.01817844225957,176.32496522685113,6.473611284395609
41,437.5,p202,257.46525898641454,179.44456233286897,5.6540959747160855
41,438.0,v52,219.59847482124204,137.3297993483387,2.885159987059241
41,438.0,p200,266.8361425548836,161.50638049732873,5.589941134178465
41,438.0,p201,264.12860778486134,175.42934249933396,6.473611284395608
41,438.0,p202,258.97295258991755,177.05310664212718,5.6540959747160855
41,438.5,v52,220.72147982168605,138.0228964430157,2.6393361390106516
41,438.5,p200,268.22062470292303,159.07840404508394,5.589941134178465
41,438.5,p201,267.2446522946345,174.5534558751204,6.473611284395608
41,438.5,p202,260.4809432715418,174.66183827012046,5.6540959747160855
41,439.0,v52,221.73010470408047,138.64540032395965,2.37051491045759
41,439.0,p200,269.60510707656556,156.65042772148269,5.589941134178464
41,439.0,p201,270.36115693803447,173.6792078708163,6.4736112843956075
41,439.0,p202,261.9891634915325,172.27071466586318,5.6540959747160855
41,439.5,v52,222.64987470996834,139.21306468312432,2.161684240028407
41,439.5,p200,270.9895895249479,154.22245144049964,5.589941134178465
41,439.5,p201,273.4774207819759,172.80410192276955,6.4736112843956075
41,439.5,p202,263.49744978761373,169.87963274090143,5.6540959747160855
41,440.0,v52,223.48733592328293,139.72992963830748,1.9682384669575292
41,440.0,p200,272.37407198921426,151.79447516857394,5.589941134178464
41,440.0,p201,276.593627606042,171.92879295160134,6.473611284395608
41,440.0,p202,265.0057477626706,167.48855818303744,5.6540959747160855
41,440.5,v52,224.24948423592997,140.20031291956468,1.7912347492799874
41,440.5,p202,266.5140472933825,165.09748460648666,5.6540959747160855
41,441.0,v52,224.9437307229721,140.6287884999149,1.6316488687543176
41,441.0,p202,268.0223469980423,162.70641113966298,5.6540959747160855
41,441.5,v52,226.06346488713476,141.31986689178584,2.631648868754317
41,441.5,p202,269.5306467200569,160.31533768378677,5.6540959747160855
41,442.0,v52,227.60868672841775,142.2735480951778,3.631648868754317
41,442.0,p202,271.03894644367296,157.92426422892075,5.6540959747160855
41,442.5,v52,229.5793962468211,143.48983211009076,4.631648868754317
41,442.5,p202,272.5472461674272,155.5331907741419,5.654095974716085
41,443.0,v52,231.97559344234477,144.96871893652474,5.631648868754317
41,443.0,p202,274.05554589118975,153.14211731936828,5.6540959747160855
41,443.5,v52,234.7972783149888,146.7102085744797,6.631648868754317
41,443.5,p202,275.56384561494764,150.75104386459174,5.6540959747160855
41,444.0,v52,238.04445086475314,148.71430102395567,7.631648868754317
41,444.0,p202,277.07214533869734,148.35997040981002,5.6540959747160855
41,444.5,v52,241.71711109163783,150.98099628495265,8.631648868754317
41,444.5,p202,278.58044506243533,145.9688969550209,5.654095974716086
41,445.0,v52,245.81525899564286,153.51029435747063,9.631648868754318
41,445.0,p202,280.0887447861571,143.5778235002216,5.6540959747160855
41,445.5,v52,250.33889457676824,156.30219524150962,10.631648868754318
41,445.5,p202,281.59704450985686,141.18675004540836,5.6540959747160855
41,446.0,v52,255.28801783501396,159.3566989370696,11.631648868754318
41,446.0,p202,283.10534423352635,138.79567659057605,5.6540959747160855
41,446.5,v52,260.66262877038,162.67380544415062,12.63164886875432
41,446.5,p202,284.6136439633454,136.4046031396229,5.6540959747160855
41,447.0,v52,266.46272738286643,166.25351476275262,13.63164886875432
41,447.0,p202,286.12194386058576,134.01352979427986,5.6540959747160855
41,447.5,v52,272.68831367247316,170.0958268928756,14.631648868754322
41,448.0,v52,279.33938763920025,174.20074183451962,15.631648868754324
41,448.5,v52,286.41594928304767,178.56825958768462,16.631648868754326
41,449.0,v52,293.91799860401545,183.19838015237065,17.631648868754326
41,449.5,v52,301.84553560210355,188.09110352857766,18.631648868754326
42,447.0,v301,187.192,109.1755,1.08025
42,447.5,v301,187.9975,109.8955,1.08025
42,448.0,v301,189.05200000000002,110.8235,1.08025
42,448.5,v301,190.28199999999998,111.9815,1.08025
42,449.0,v301,191.68499999999997,113.44250000000001,1.08025
42,449.5,v301,193.42649999999998,115.2975,1.08025
42,450.0,v301,195.686,117.7335,1.08025
42,450.5,v301,198.913,120.9305,1.08025
42,451.0,v301,203.19600000000003,125.041,1.08025
42,451.0,p329,283.7125,201.9135,5.517820584252446
42,451.5,v301,208.32899999999998,129.691,1.08025
42,451.5,p329,285.67575259191983,200.87346103945782,4.443440909531992
42,452.0,v301,213.95800000000003,134.495,1.08025
42,452.0,p329,287.6390051838397,199.83342207891565,4.443440909531993
42,452.5,v301,219.822,139.2615,1.08025
42,452.5,p329,289.60225777575954,198.79338311837347,4.443440909531992
42,453.0,v301,220.27962386578614,139.53784898337716,1.0691835448614533
42,453.0,p329,291.5678856216967,197.7578402895141,4.443440909531992
42,453.0,p330,285.4034805577195,197.0020311241914,3.810165090666451
42,453.5,v301,220.73320501719365,139.80933126387097,1.0572388368467975
42,453.5,p329,293.53293673649296,196.7212034701007,4.443440909531993
42,453.5,p330,287.2127747251095,196.26121915417804,3.9101650906664505
42,454.0,v301,221.18198783608867,140.07754492934293,1.0456473380279871
42,454.0,p329,295.4975726492071,195.68377997431924,4.443440909531992
42,454.0,p330,289.0683696432864,195.50153269698927,4.010165090666449
42,454.5,v301,221.62597486530984,140.3428280736347,1.0344073254999455
42,454.5,p329,297.4619111279136,194.6457934039829,4.443440909531993
42,454.5,p330,290.9702569822817,194.7229514116357,4.110165090666449
42,455.0,v301,222.06529190484895,140.6053105581154,1.023516518456989
42,455.0,p329,299.4260385535247,193.60740752431775,4.443440909531992
42,455.0,p330,292.8885458181221,193.9376955040114,4.145580248008136
42,455.5,v301,222.50008223582756,140.86508678869734,1.0129685521038687
42,455.5,p329,301.38998165545513,192.5686730676324,4.443440909531992
42,455.5,p330,294.80684600759497,193.15246733256237,4.145580248008136
42,456.0,v301,222.93048867834912,141.1222434980499,1.002754763497238
42,456.0,p329,303.35374543273264,191.5295996312582,4.443440909531992
42,456.0,p330,296.7251562726087,192.36726377595312,4.145580248008136
42,456.5,v301,223.35665074978195,141.37686426518,0.9928662471488076
42,456.5,p329,305.31733917209056,190.49020490071547,4.443440909531993
42,456.5,p330,298.64347531122064,191.58208165423383,4.1455802480081365
42,457.0,v301,223.77870414745138,141.6290302002333,0.9832939118811127
42,457.0,p329,307.28077555509674,189.4505129516204,4.443440909531991
42,457.0,p330,300.561801842426,190.79691783830606,4.1455802480081365
42,457.5,v301,224.1967806230152,141.87882002674226,0.9740285352026368
42,457.5,p329,309.24406968101096,188.41055239742792,4.443440909531991
42,457.5,p330,302.48013464297185,190.0117693399195,4.145580248008136
42,458.0,v301,224.61100793727613,142.12631007928442,0.9650608146373943
42,458.0,p329,311.2072380913749,187.3703545452504,4.443440909531992
42,458.0,p330,304.3984725755703,189.2266333806597,4.1455802480081365
42,458.5,v301,225.45445930457143,142.63025034589697,1.9650608146373942
42,458.5,p329,313.1702978686485,186.32995169540033,4.443440909531992
42,458.5,p330,306.31681460853724,188.44150743998452,4.145580248008136
42,459.0,v301,226.7271347248897,143.39064082659897,2.965060814637394
42,459.0,p329,315.13326586186855,185.28937568341502,4.443440909531993
42,459.0,p330,308.23515982742003,187.65638928368045,4.145580248008136
42,459.5,v301,228.42903419823097,144.40748152139042,3.965060814637394
42,459.5,p329,317.0961580708507,184.24865672277159,4.443440909531991
42,459.5,p330,310.153507439571,186.87127697507523,4.145580248008136
42,460.0,v301,230.5601577245952,145.68077243027133,4.965060814637394
42,460.0,p329,319.05898920004734,183.20782256817134,4.443440909531992
42,460.0,p330,312.07185677286986,186.0861688719451,4.145580248008135
42,460.5,v301,233.1205053039824,147.2105135532417,5.965060814637394
42,460.5,p329,321.02177237614336,182.1668979874451,4.443440909531992
42,460.5,p330,313.99020726990284,185.30106361231284,4.145580248008136
42,461.0,v301,236.1100769363926,148.99670489030152,6.965060814637394
42,461.0,p329,322.98451901111656,181.12590450714515,4.443440909531992
42,461.0,p330,315.9085584788922,184.5159600922991,4.145580248008136
42,461.5,v301,239.52887262182577,151.0393464414508,7.965060814637393
42,461.5,p329,324.9472387851121,180.084860383252,4.443440909531992
42,461.5,p330,317.82691004256515,183.73085743893313,4.145580248008136
42,462.0,v301,243.37689236028191,153.33843820668952,8.965060814637393
42,462.0,p329,326.9099397206255,179.04378074323373,4.443440909531993
42,462.0,p330,319.7452616859861,182.94575498042667,4.145580248008136
42,462.5,v301,247.65413615176104,155.8939801860177,9.965060814637393
42,462.5,p329,328.872628320228,178.00267784720657,4.443440909531993
42,462.5,p330,321.6636132041798,182.1606522159347,4.145580248008136
42,463.0,v301,252.36060399626314,158.70597237943537,10.965060814637395
42,463.0,p330,323.58196445016983,181.37554878632983,4.1455802480081365
42,463.5,v301,257.4962958937882,161.7744147869425,11.965060814637395
42,463.5,p330,325.5003153238651,180.59044444704656,4.145580248008136
42,464.0,v301,263.0612118443363,165.09930740853906,12.965060814637395
42,464.0,p330,327.41866576205473,179.80533904363475,4.145580248008136
42,464.5,v301,268.9682612331014,168.62861586578128,13.762158358000544
42,464.5,p330,329.33701572962957,179.02023249030935,4.145580248008136
42,465.0,v301,274.87531062186645,172.1579243230235,13.762158358000544
42,465.5,v301,280.7823600106315,175.68723278026573,13.762158358000544
42,466.0,v301,286.6894093993966,179.21654123750795,13.762158358000544
42,466.5,v301,292.59645878816167,182.74584969475018,13.762158358000544
42,467.0,v301,298.50350817692674,186.2751581519924,13.762158358000544
42,467.5,v301,304.4105575656918,189.80446660923462,13.762158358000544
42,468.0,v301,310.3176069544569,193.33377506647685,13.762158358000544
42,468.5,v301,316.22465634322197,196.86308352371907,13.762158358000544
42,469.0,v301,322.13170573198704,200.3923919809613,13.762158358000544
42,469.5,v301,328.0387551207521,203.92170043820352,13.762158358000544
42,470.0,v301,333.9458045095172,207.45100889544574,13.762158358000544
42,470.5,v301,339.85285389828226,210.98031735268796,13.762158358000544
42,471.0,v301,345.75990328704734,214.50962580993018,13.762158358000544
43,452.0,p205,235.7355,194.66899999999998,3.6985863515673127
43,452.5,p205,236.06250737299015,192.84884851509273,3.6985863515673127
43,453.0,p205,236.3895147459803,191.02869703018547,3.6985863515673127
43,453.5,p205,236.71652211897046,189.2085455452782,3.6985863515673127
43,454.0,p205,237.04353522012252,187.38839508949854,3.6985863515673127
43,454.0,p206,226.354,195.0675,5.522100709874821
43,454.5,p205,237.370543739204,185.5682438104978,3.698586351567313
43,454.5,p206,227.1225406357709,192.41556780749036,5.522100709874821
43,455.0,p205,237.69755433594077,183.74809290476995,3.698586351567313
43,455.0,p206,227.8910806630066,189.76363543862487,5.522100709874821
43,455.5,p205,238.0245702929388,181.92794296208152,3.6985863515673136
43,455.5,p206,228.65961901721374,187.11170258490995,5.522100709874821
43,456.0,p205,238.3515997090525,180.107795437567,3.6985863515673136
43,456.0,p206,229.4281528381819,184.45976841745252,5.522100709874822
43,456.5,p205,238.67866176735515,178.28765377823967,3.6985863515673136
43,456.5,p206,230.19667459894805,181.80783075496328,5.522100709874822
43,457.0,p205,239.00579950211824,176.46752571887293,3.698586351567313
43,457.0,p206,230.9651650200023,179.15588401054177,5.522100709874822
43,457.5,p205,239.333102530789,174.647427376084,3.698586351567313
43,457.5,p206,231.73357646335802,176.50391438096077,5.522100709874822
43,458.0,p205,239.66073875213925,172.8273889818573,3.6985863515673127
43,458.0,p206,232.50179685849295,173.8518894023833,5.522100709874822
43,458.5,p205,239.98897641909699,171.0074589601284,3.698586351567313
43,458.5,p206,233.2695801588708,171.19973784823696,5.522100709874821
43,458.5,v53,160.90599999999998,101.00450000000001,12.4045
43,459.0,p205,240.31814280375676,169.18769668411264,3.6985863515673136
43,459.0,p206,234.03643810290419,168.54731858345755,5.52210070987482
43,459.0,v53,170.69099999999997,108.62899999999999,12.4045
43,459.5,p205,240.64844547712318,167.36814031126596,3.698586351567314
43,459.5,p206,234.81539712606605,165.84635080537717,5.62210070987482
43,459.5,v53,175.2819667112774,111.43915617785429,10.765491737582662
43,460.0,p205,240.98862253374705,165.49955952956958,3.7985863515673137
43,460.0,p206,235.6052448891631,163.09648723701272,5.7221007098748204
43,460.0,v53,179.33947251633924,113.91662773618079,9.508147807102574
43,460.5,p205,241.33783911206964,163.5818025933075,3.898586351567314
43,460.5,p206,236.40500312577487,160.29745152235083,5.82210070987482
